7.360940E+010	2.815000E-001
8.640600E+010	1.905430E-001
9.701240E+010	1.406310E-001
9.716730E+010	2.664700E-002
1.224860E+011	1.451530E-002
1.543960E+011	8.260660E-003
1.828690E+011	5.123860E-003
2.244380E+011	3.044580E-003
2.730080E+011	1.889640E-003
3.204820E+011	1.224290E-003
3.864060E+011	7.271680E-004
4.659490E+011	3.787490E-004
5.821650E+011	2.062710E-004
7.019170E+011	1.225150E-004
8.314330E+011	6.962240E-005
9.848890E+011	3.787020E-005
1.125840E+012	2.246510E-005
1.345760E+012	1.025890E-005
1.524950E+012	5.335670E-006
1.728070E+012	2.656220E-006
1.941010E+012	1.265430E-006
2.180640E+012	4.843470E-007
2.385530E+012	1.773340E-007
2.540830E+012	7.082440E-008
2.707030E+012	2.082060E-008
2.808960E+012	4.703970E-009
2.862200E+012	1.645780E-009
2.891620E+012	4.055980E-010
2.946180E+012	1.548900E-010
